%BLOCK LATTICE_CART
      1.35440000E+01      0.00000000E+00      0.00000000E+00
      0.00000000E+00      1.35440000E+01      0.00000000E+00
      0.00000000E+00      0.00000000E+00      1.35440000E+01
%ENDBLOCK LATTICE_CART
%BLOCK POSITIONS_CART
  Li      7.74756566E-03     -2.39277933E-01     -1.97428059E-01
  Li     -2.96782417E-01      1.00070928E-01      2.98796850E+00
  Li     -2.24353697E-01     -1.86355476E-01      7.16274219E+00
  Li      7.02842347E-03      4.51241267E-02      1.02729142E+01
  Li      5.83145737E-01      3.28897414E+00      2.38138292E-02
  Li      1.28093512E-01      3.25482454E+00      3.30299717E+00
  Li     -1.21253076E-01      3.64228038E+00      6.25386241E+00
  Li      6.93456530E-01      3.80424958E+00      1.03650684E+01
  Li     -3.74633598E-01      6.84988661E+00      1.59383184E-01
  Li     -4.22855448E-01      6.78437341E+00      3.25062552E+00
  Li     -1.76643833E-02      6.28648991E+00      6.17205394E+00
  Li      4.71065295E-01      6.95468683E+00      1.03914272E+01
  Li     -2.98183671E-02      9.66942042E+00      4.06786894E-01
  Li     -1.20125589E-01      1.02909815E+01      3.74009263E+00
  Li     -3.42801588E-01      1.03368340E+01      6.63319062E+00
  Li      2.03851054E-02      1.03675122E+01      1.00254887E+01
  Li      3.80229490E+00     -3.69457174E-01      2.50272650E-01
  Li      3.28344412E+00     -4.25134148E-01      3.35493558E+00
  Li      3.57909574E+00      2.29897830E-01      7.18802052E+00
  Li      3.33702863E+00     -9.19677902E-02      9.96319982E+00
  Li      3.32924159E+00      3.53973312E+00      2.77796162E-01
  Li      3.23084746E+00      2.84113801E+00      3.12591110E+00
  Li      3.38065722E+00      2.62086130E+00      6.52686286E+00
  Li      3.22321216E+00      3.14698921E+00      9.62857126E+00
  Li      4.14419338E+00      6.86877244E+00      1.66806481E-01
  Li      3.74752806E+00      6.83206824E+00      3.60641397E+00
  Li      3.40693382E+00      7.08438217E+00      6.63431964E+00
  Li      3.15306483E+00      7.05254887E+00      1.01531693E+01
  Li      3.51540419E+00      9.75603902E+00      2.05088300E-01
  Li      3.06052663E+00      1.04693675E+01      3.56534978E+00
  Li      3.13963913E+00      1.01027250E+01      6.70728270E+00
  Li      2.86966380E+00      1.00272947E+01      9.80834490E+00
  Li      6.83970524E+00     -1.65726378E-01     -2.75376709E-01
  Li      7.45896359E+00      1.97674563E-01      3.48845477E+00
  Li      6.42415490E+00      3.69284884E-01      6.71578010E+00
  Li      6.53644604E+00     -1.98727379E-01      1.05915015E+01
