ILI1
40 40
19.8779 19.4834 18.8545 17.8809 17.3965 17.1777 17.0684 17.0308 17.0615 17.1641 17.3384 17.5603 17.7983 18.0293 18.2461 18.4541 18.6584 18.8652 19.0879 19.3369 19.6274 19.9614 20.3125 20.6436 20.9272 21.1523 21.3193 21.4336 21.5 21.522 21.5 21.4424 21.3486 21.2285 21.0879 20.9341 20.77 20.5957 20.3984 20.168 
19.5879 19.0098 17.8047 17.1572 16.8955 16.7344 16.6245 16.5513 16.5146 16.5586 16.7271 17.0342 17.3896 17.7222 18.0117 18.2725 18.5134 18.7498 18.9941 19.2637 19.5703 19.9131 20.2695 20.5923 20.8657 21.0791 21.2373 21.3428 21.3984 21.4102 21.3809 21.3135 21.2139 21.0879 20.9409 20.7837 20.6128 20.4258 20.209 19.9438 
19.2002 17.9824 17.0068 16.7087 16.533 16.4023 16.2852 16.1797 16.082 16.0156 16.0469 16.3125 16.8516 17.3486 17.7476 18.0791 18.3721 18.6477 18.9297 19.2295 19.5615 19.9131 20.2578 20.5615 20.811 21.0029 21.1436 21.2314 21.2754 21.2783 21.2373 21.1611 21.0557 20.9238 20.7751 20.6128 20.4375 20.2363 19.9966 19.6802 
18.5967 16.9028 16.5769 16.4062 16.2852 16.1758 16.0664 15.9565 15.8403 15.7407 15.6992 15.8071 16.25 16.9248 17.4648 17.8809 18.2373 18.5645 18.8921 19.2344 19.6011 19.9614 20.2891 20.5615 20.7769 20.9375 21.0498 21.1172 21.1436 21.1289 21.0791 20.9939 20.8828 20.7495 20.6025 20.4375 20.2539 20.0391 19.7637 19.376 
16.9395 16.4844 16.3203 16.2148 16.1289 16.0469 15.9565 15.8569 15.7573 15.6743 15.637 15.7158 16.0078 16.5879 17.2051 17.6968 18.1172 18.5 18.884 19.2832 19.6846 20.0508 20.3555 20.5889 20.7666 20.8931 20.9751 21.0146 21.0176 20.9854 20.9204 20.8281 20.7119 20.582 20.4336 20.2695 20.082 19.8472 19.5308 19.0293 
16.4844 16.2734 16.1797 16.1172 16.0586 16 15.9316 15.8569 15.7822 15.7241 15.7158 15.7988 16.0391 16.4844 17.0342 17.5508 18.0146 18.457 18.9082 19.376 19.8164 20.1797 20.4531 20.6504 20.7871 20.876 20.9238 20.9324 20.9102 20.8555 20.7769 20.6777 20.5615 20.4336 20.2891 20.125 19.9307 19.6802 19.3174 18.6289 
16.3359 16.1914 16.1289 16.0938 16.0586 16.0234 15.9773 15.9275 15.8818 15.8528 15.8735 15.9731 16.1875 16.5366 16.9834 17.4648 17.9443 18.4336 18.9619 19.5176 19.9922 20.3398 20.5786 20.7393 20.835 20.8862 20.8965 20.876 20.8247 20.7512 20.6589 20.5547 20.4375 20.3125 20.1719 20.0117 19.8098 19.5439 19.1465 18.1875 
16.3594 16.2109 16.1602 16.1328 16.1172 16.0977 16.0742 16.0508 16.0312 16.0312 16.0781 16.1875 16.3828 16.6685 17.0273 17.4443 17.9062 18.4336 19.0684 19.7285 20.2188 20.5376 20.7358 20.8555 20.9102 20.9238 20.8965 20.8418 20.7632 20.6709 20.5649 20.4531 20.3359 20.2148 20.0781 19.9175 19.7153 19.4395 19.0146 17.8555 
16.5439 16.332 16.2617 16.2344 16.2266 16.2188 16.2109 16.2031 16.207 16.2344 16.2969 16.4141 16.5879 16.8296 17.1299 17.4854 17.9189 18.4805 19.2734 20.0469 20.5068 20.7769 20.9272 21 21.0146 20.9854 20.9204 20.8281 20.7222 20.6025 20.4844 20.3672 20.25 20.1289 19.9966 19.8384 19.6318 19.3516 18.9136 17.9062 
16.8735 16.5439 16.4297 16.3867 16.373 16.3691 16.3711 16.3789 16.3984 16.4414 16.5183 16.6355 16.8003 17.0137 17.27 17.5825 17.9951 18.6182 19.7109 20.4688 20.8486 21.0469 21.1465 21.1729 21.1406 21.0674 20.9614 20.8281 20.688 20.5444 20.4102 20.2852 20.1641 20.0469 19.9131 19.7549 19.5483 19.2588 18.8223 17.9951 
17.2324 16.8223 16.6501 16.5806 16.5513 16.5439 16.5476 16.5623 16.5952 16.6501 16.7344 16.8589 17.0205 17.2188 17.4546 17.7539 18.1758 19.0586 20.375 20.9102 21.1787 21.3223 21.375 21.3604 21.29 21.1729 21.0176 20.8418 20.6606 20.4883 20.332 20.1953 20.0742 19.9526 19.8164 19.656 19.4443 19.1562 18.7256 18.0469 
17.4854 17.0957 16.8955 16.793 16.7454 16.7307 16.7307 16.7527 16.793 16.8589 16.9578 17.0923 17.2598 17.4648 17.7095 18.041 18.6289 20.1719 20.9033 21.2578 21.46 21.5586 21.583 21.5439 21.4453 21.29 21.0938 20.8691 20.6436 20.4297 20.25 20.1016 19.9702 19.8428 19.7021 19.5352 19.3198 19.0293 18.6235 18.0703 
17.6492 17.3281 17.1299 17.0137 16.9541 16.9285 16.9285 16.9541 17.0068 17.0889 17.2051 17.3623 17.5571 17.7983 18.1172 18.6396 19.8516 20.7734 21.2344 21.5098 21.6709 21.7466 21.7539 21.7002 21.5879 21.4131 21.1846 20.917 20.6367 20.3789 20.168 19.9966 19.8516 19.7153 19.5659 19.3906 19.1709 18.884 18.5134 18.0762 
17.7603 17.5127 17.3384 17.2256 17.1641 17.1401 17.1436 17.1812 17.2495 17.3589 17.5127 17.7158 17.9824 18.3281 18.8545 19.667 20.5137 21.082 21.4424 21.6709 21.8125 21.876 21.8784 21.8198 21.7002 21.522 21.2812 20.9854 20.6572 20.3477 20.0938 19.8911 19.7285 19.5747 19.415 19.2295 19.0049 18.7336 18.4131 18.0732 
17.8396 17.6555 17.519 17.4272 17.376 17.3623 17.3862 17.4443 17.5508 17.7031 17.9158 18.1992 18.5645 19.0244 19.5879 20.2266 20.8076 21.249 21.5586 21.7637 21.8906 21.9517 21.9517 21.8955 21.7832 21.6123 21.375 21.0762 20.7256 20.3672 20.0547 19.812 19.6143 19.4346 19.2588 19.0635 18.8438 18.594 18.3311 18.0703 
17.9031 17.7698 17.6714 17.6111 17.5889 17.6016 17.6523 17.7539 17.9062 18.1172 18.3867 18.7202 19.1074 19.5352 20 20.4922 20.9512 21.3252 21.6025 21.7979 21.9175 21.9785 21.981 21.9297 21.8296 21.6733 21.46 21.1875 20.8555 20.4766 20.1016 19.79 19.5352 19.3174 19.1147 18.9082 18.696 18.4805 18.2666 18.0703 
17.957 17.865 17.8079 17.7825 17.792 17.8396 17.9348 18.0791 18.2754 18.5215 18.8062 19.127 19.4688 19.834 20.2188 20.6196 21.0059 21.334 21.5928 21.7759 21.8955 21.959 21.9688 21.9297 21.8442 21.7124 21.5342 21.3047 21.0234 20.6812 20.2812 19.8779 19.5352 19.249 19.0049 18.7847 18.5806 18.3896 18.2197 18.0732 
18.0059 17.9507 17.9285 17.938 17.9856 18.0732 18.2051 18.3838 18.5994 18.8438 19.1123 19.3979 19.6978 20.0117 20.3398 20.6743 21 21.2959 21.5342 21.7148 21.8345 21.9028 21.9248 21.9004 21.8369 21.7344 21.5952 21.4189 21.2021 20.9307 20.582 20.1406 19.6582 19.2539 18.9458 18.7014 18.5 18.3311 18.1934 18.085 
18.0557 18.0352 18.041 18.085 18.1641 18.2871 18.4482 18.6423 18.8545 19.0854 19.3271 19.5747 19.8384 20.1094 20.3906 20.6812 20.9648 21.2227 21.4453 21.6196 21.7441 21.8198 21.854 21.8516 21.8125 21.7441 21.6465 21.5244 21.3662 21.1699 20.9033 20.5342 19.9922 19.3809 18.9512 18.6611 18.4541 18.2988 18.1846 18.1055 
18.1172 18.1201 18.1553 18.2256 18.334 18.4805 18.6558 18.8518 19.0537 19.2588 19.4712 19.6912 19.9197 20.1582 20.4062 20.6572 20.9033 21.1377 21.3428 21.5098 21.6367 21.7222 21.7734 21.793 21.7832 21.749 21.6929 21.6147 21.5098 21.3691 21.1787 20.9067 20.4844 19.7461 19.0586 18.6826 18.4512 18.2988 18.2021 18.1436 
18.1992 18.2227 18.2783 18.3721 18.5027 18.6611 18.8384 19.0244 19.2075 19.3906 19.5747 19.7637 19.9614 20.1719 20.3906 20.6162 20.8384 21.0498 21.2373 21.3984 21.5293 21.6245 21.6929 21.7344 21.7539 21.7515 21.7319 21.6929 21.6294 21.5342 21.3984 21.2021 20.9033 20.375 19.3711 18.7793 18.5 18.3398 18.252 18.208 
18.3193 18.3574 18.4277 18.5376 18.6772 18.8384 19.0049 19.1733 19.3345 19.4907 19.6472 19.8076 19.9812 20.166 20.3633 20.5684 20.7734 20.9683 21.1465 21.3018 21.4336 21.5391 21.6196 21.6831 21.7246 21.7539 21.7637 21.7563 21.7271 21.6709 21.5757 21.4336 21.2168 20.8691 20.1719 19.0391 18.6343 18.4482 18.3545 18.3164 
18.5054 18.5483 18.6235 18.7363 18.8706 19.0195 19.1709 19.3125 19.4492 19.5769 19.7043 19.8384 19.9834 20.1484 20.3262 20.5171 20.7119 20.8999 21.0703 21.2256 21.3574 21.4688 21.561 21.6367 21.7002 21.7515 21.7881 21.8076 21.8052 21.7783 21.7197 21.6172 21.46 21.2168 20.8145 19.9043 18.9404 18.6611 18.543 18.5 
18.7954 18.8223 18.8894 18.9834 19.0977 19.2197 19.3418 19.4565 19.5615 19.6604 19.7593 19.8625 19.9834 20.123 20.2852 20.4688 20.6572 20.8401 21.0117 21.1641 21.2959 21.4102 21.5098 21.5977 21.6758 21.7441 21.8003 21.8418 21.8638 21.8638 21.8345 21.7686 21.6562 21.4805 21.208 20.7598 19.834 19.1074 18.8867 18.8062 
GRAD1
40 40
0.00911428 0.0089353 0.00858554 0.00809164 0.0074801 0.00677117 0.00597544 0.00509476 0.00413338 0.0030953 0.00201195 0.000940369 -2.84376e-05 -0.000797763 -0.00130322 -0.0015547 -0.00163058 -0.00163465 -0.00163938 -0.00166732 -0.00170542 -0.00172392 -0.00168237 -0.00154156 -0.00126783 -0.000841168 -0.000262843 0.000444386 0.00124322 0.00208923 0.00294616 0.00377994 0.00456919 0.00531559 0.00602258 0.00673351 0.00750714 0.008369 0.00888331 0.00909942 
0.00936309 0.00925727 0.00889658 0.00835062 0.00767223 0.00690431 0.00607452 0.00518072 0.00422537 0.00320913 0.00214054 0.0010719 7.89425e-05 -0.000741053 -0.00131085 -0.00161544 -0.00172143 -0.00173137 -0.00173128 -0.0017566 -0.00180931 -0.00186646 -0.00189069 -0.00183682 -0.00165847 -0.00132155 -0.000815244 -0.00016129 0.000599091 0.00141333 0.00223564 0.00302941 0.00377919 0.00447781 0.00514222 0.00581045 0.00655231 0.00746014 0.00845276 0.00912062 
0.00833915 0.00846803 0.00826838 0.00781918 0.00721732 0.00650464 0.00572975 0.00490046 0.0040194 0.00307841 0.00208349 0.00106499 8.56733e-05 -0.000765775 -0.00140652 -0.00180049 -0.00198659 -0.00204879 -0.00207406 -0.00210645 -0.00216153 -0.00222424 -0.00226727 -0.00224627 -0.00210952 -0.00182079 -0.00135983 -0.000748409 -3.21701e-05 0.000729926 0.00148792 0.00220839 0.00287759 0.00349539 0.00408165 0.00467075 0.00531683 0.00609406 0.00700936 0.00784051 
0.00675951 0.0070274 0.00698617 0.00667857 0.0061965 0.00558938 0.00491363 0.00418842 0.00341809 0.0025951 0.00171678 0.000798531 -0.000114752 -0.000952706 -0.00163787 -0.00211935 -0.00240018 -0.00253752 -0.00260005 -0.00263747 -0.00267267 -0.00270695 -0.00271966 -0.00267542 -0.00253577 -0.00225731 -0.00183075 -0.00126774 -0.000621672 5.43383e-05 0.00070958 0.00132013 0.00187886 0.0023903 0.00287756 0.00337394 0.00392634 0.00459316 0.00537861 0.00617018 
0.00501646 0.00534679 0.00538671 0.00517804 0.00479227 0.00428365 0.00370458 0.00308569 0.00243236 0.00174055 0.00100301 0.000223261 -0.000573164 -0.00133691 -0.00200984 -0.00253977 -0.00290032 -0.00310724 -0.00320593 -0.00323798 -0.00322869 -0.00319503 -0.00313106 -0.00301726 -0.00283247 -0.00254678 -0.0021507 -0.0016612 -0.00112075 -0.000580592 -7.09169e-05 0.000393976 0.000814265 0.00120421 0.00158396 0.00198831 0.0024578 0.00303515 0.00372366 0.00444081 
0.00327761 0.00360052 0.00366865 0.00350582 0.00317496 0.00272618 0.00221893 0.00168197 0.00113366 0.000567827 -2.34809e-05 -0.000642894 -0.00127922 -0.00190509 -0.0024897 -0.00299975 -0.00339701 -0.00365647 -0.00377454 -0.00378427 -0.00370809 -0.00357591 -0.00339547 -0.00317545 -0.00290604 -0.00259411 -0.00224286 -0.00185749 -0.00147791 -0.00111881 -0.000796655 -0.000509568 -0.000246906 7.63452e-06 0.000276938 0.000591835 0.00098621 0.00149251 0.00210368 0.00274638 
0.00162986 0.00190462 0.00194712 0.00178434 0.00145732 0.00103212 0.000561401 8.32221e-05 -0.000384909 -0.000839149 -0.00128782 -0.00173425 -0.00217418 -0.00260428 -0.00302171 -0.00343131 -0.00380299 -0.00407886 -0.00420442 -0.00417599 -0.00401816 -0.00376118 -0.00343797 -0.00307679 -0.00270734 -0.00235914 -0.00205742 -0.00181083 -0.00162449 -0.00149069 -0.00139155 -0.00130987 -0.00122333 -0.00111359 -0.000959097 -0.000732639 -0.000406432 4.1331e-05 0.000588783 0.00115682 
0.000105844 0.000303347 0.000289001 7.8395e-05 -0.000277098 -0.000716663 -0.00118214 -0.00162941 -0.0020377 -0.00239255 -0.00270187 -0.00296198 -0.00317549 -0.00335518 -0.00353964 -0.00377334 -0.00405766 -0.00431165 -0.00442849 -0.00435998 -0.00411043 -0.00372444 -0.00324138 -0.00273042 -0.00224576 -0.00185664 -0.00160564 -0.00150656 -0.0015336 -0.00164155 -0.00178396 -0.00191981 -0.00202165 -0.00206623 -0.00203121 -0.00189528 -0.00163528 -0.00124653 -0.000765724 -0.00027638 
-0.00123994 -0.00114794 -0.00125865 -0.00154948 -0.00197201 -0.00245736 -0.0029425 -0.00338268 -0.0037405 -0.00400822 -0.00417056 -0.00422616 -0.00418393 -0.00407789 -0.00398585 -0.00399885 -0.00415044 -0.00435227 -0.00445301 -0.00434825 -0.00401787 -0.00350416 -0.00287093 -0.00221125 -0.00161759 -0.00118563 -0.000980066 -0.00100976 -0.00122763 -0.00155793 -0.00192549 -0.00227389 -0.00256289 -0.00276287 -0.00285164 -0.00280852 -0.00262175 -0.00230143 -0.00190136 -0.00151373 
-0.00238082 -0.00242362 -0.00265753 -0.00305786 -0.00358037 -0.00414109 -0.0046711 -0.00512239 -0.00543353 -0.00560042 -0.00559282 -0.00542312 -0.00510312 -0.00470112 -0.00433146 -0.00412323 -0.00412959 -0.00426414 -0.00434247 -0.00421148 -0.00382006 -0.00320311 -0.0024428 -0.00165402 -0.000969383 -0.000505116 -0.000333138 -0.000456238 -0.000809651 -0.0013017 -0.00184269 -0.00236346 -0.00281191 -0.00315525 -0.00336088 -0.0034133 -0.00330838 -0.0030753 -0.00278034 -0.00251907 
-0.00330776 -0.00350088 -0.0038799 -0.00441877 -0.00505916 -0.00572455 -0.00630977 -0.00677228 -0.00702995 -0.00706522 -0.00686966 -0.00644812 -0.00585547 -0.00518495 -0.00458669 -0.00419738 -0.0040775 -0.00414194 -0.00419755 -0.00405337 -0.00362412 -0.00292971 -0.00207634 -0.00119755 -0.000456692 2.02411e-05 0.000164492 -8.74579e-06 -0.000428559 -0.000999333 -0.0016339 -0.0022584 -0.00281515 -0.00326123 -0.00356406 -0.00370633 -0.00369352 -0.00356714 -0.00340143 -0.00328982 
-0.00403843 -0.00438414 -0.00492075 -0.00559599 -0.00637681 -0.00714602 -0.00780275 -0.00824173 -0.00841007 -0.00827858 -0.00787324 -0.00721803 -0.0063986 -0.0055428 -0.00479432 -0.00428544 -0.00406573 -0.00406202 -0.00408912 -0.00393739 -0.00349227 -0.00276158 -0.00185129 -0.000934993 -0.000186211 0.000268199 0.000383833 0.000193803 -0.000230735 -0.000804097 -0.00144854 -0.00209678 -0.00269254 -0.00318935 -0.00355318 -0.00376666 -0.00384493 -0.00383542 -0.00381208 -0.00385773 
-0.00461043 -0.00510681 -0.00577501 -0.00659291 -0.00749507 -0.00836383 -0.00904551 -0.00941133 -0.00943436 -0.00912467 -0.00853411 -0.00771991 -0.00677424 -0.00582836 -0.0050069 -0.00442591 -0.00412641 -0.0040481 -0.00402913 -0.00386737 -0.00342811 -0.0026933 -0.00178341 -0.000893346 -0.000203223 0.000188247 0.000265469 7.43416e-05 -0.000316618 -0.000838988 -0.00143029 -0.00203555 -0.00260505 -0.00309689 -0.00347682 -0.00373592 -0.00388925 -0.0039877 -0.00410003 -0.00429085 
-0.00509685 -0.00569419 -0.00646825 -0.0073896 -0.00839 -0.00927917 -0.00985254 -0.0100682 -0.00996444 -0.00955297 -0.00889624 -0.00803924 -0.0070705 -0.00610734 -0.00525881 -0.0046252 -0.00424233 -0.00406596 -0.00396883 -0.00377801 -0.00335182 -0.00266139 -0.00182741 -0.00104218 -0.000474949 -0.00019319 -0.000174577 -0.000367854 -0.000714816 -0.00116385 -0.00167047 -0.00219295 -0.00269131 -0.00313397 -0.00349301 -0.00376417 -0.0039675 -0.00414781 -0.00436168 -0.00466693 
-0.00554747 -0.00620118 -0.00703394 -0.00801594 -0.00899177 -0.00967535 -0.0100318 -0.0101611 -0.0100739 -0.00972754 -0.00912104 -0.00830863 -0.00737134 -0.00641824 -0.00555413 -0.00485646 -0.00436153 -0.00404658 -0.00382299 -0.00356424 -0.00314614 -0.00253931 -0.00185778 -0.00127252 -0.000908345 -0.000783235 -0.000852902 -0.0010684 -0.00138382 -0.00176576 -0.00218522 -0.00261146 -0.00302152 -0.00338659 -0.00369792 -0.00394964 -0.00417398 -0.00440187 -0.00468289 -0.00505044 
-0.00599203 -0.00665556 -0.00747565 -0.00841873 -0.00907998 -0.00943552 -0.00972724 -0.00994122 -0.00999782 -0.00980423 -0.00932656 -0.00859769 -0.00770504 -0.00675479 -0.00584634 -0.00505595 -0.00441707 -0.00391293 -0.00350562 -0.0031171 -0.00267695 -0.00218256 -0.00173253 -0.00144263 -0.00135541 -0.00144038 -0.00163969 -0.0019117 -0.00222861 -0.00256995 -0.00292005 -0.00326092 -0.00357593 -0.00385743 -0.00410258 -0.00431553 -0.00452576 -0.0047675 -0.00507081 -0.00546854 
-0.00637903 -0.00700873 -0.00777644 -0.00842827 -0.00868886 -0.00891584 -0.00917196 -0.00942778 -0.00961221 -0.00962868 -0.00937075 -0.00879701 -0.00797295 -0.00702723 -0.00606981 -0.0051612 -0.00433755 -0.00361071 -0.00296545 -0.00239173 -0.00188879 -0.00150694 -0.00133504 -0.00140319 -0.00165156 -0.00199456 -0.00237098 -0.00274738 -0.00310763 -0.00344417 -0.00375588 -0.00402949 -0.00426816 -0.00446529 -0.00463275 -0.00479051 -0.00496778 -0.00518878 -0.00548802 -0.0058767 
-0.00660471 -0.00717373 -0.00781243 -0.00800067 -0.00800211 -0.00801579 -0.00807412 -0.00816863 -0.00827778 -0.00840755 -0.00852431 -0.00841978 -0.00789726 -0.00706236 -0.00609796 -0.00508986 -0.00409283 -0.00312919 -0.00222965 -0.00143722 -0.000837371 -0.000548246 -0.000645093 -0.00106481 -0.00165358 -0.00228061 -0.00287212 -0.00339771 -0.0038506 -0.00422776 -0.00453102 -0.0047641 -0.00493045 -0.00504396 -0.00513197 -0.00521792 -0.00534433 -0.0055326 -0.00580278 -0.00615744 
-0.00651079 -0.00700641 -0.00726411 -0.00706057 -0.00677955 -0.00650898 -0.00626079 -0.00602414 -0.0057736 -0.00554611 -0.00554533 -0.00611778 -0.0067615 -0.00653364 -0.00577981 -0.0047871 -0.00367674 -0.00251952 -0.00137912 -0.000378224 0.000323744 0.000547069 0.000245412 -0.00043983 -0.00130263 -0.00218534 -0.00299892 -0.00370378 -0.00428192 -0.00472886 -0.00505745 -0.00526805 -0.00537459 -0.00541081 -0.00541228 -0.00542634 -0.00548812 -0.00562887 -0.00584725 -0.00614641 
-0.00586702 -0.00624995 -0.00597847 -0.00552784 -0.0050272 -0.00451938 -0.00401405 -0.00351048 -0.00298266 -0.00247824 -0.00214959 -0.00236899 -0.00370032 -0.00494841 -0.00492078 -0.00420329 -0.00312673 -0.00186276 -0.000543548 0.000632988 0.00142064 0.0016013 0.00118566 0.000363551 -0.000653882 -0.00170818 -0.00269915 -0.00356584 -0.00427418 -0.00481101 -0.00517094 -0.00536876 -0.00542464 -0.00538543 -0.00530481 -0.0052466 -0.00524787 -0.00532661 -0.00548284 -0.00568086 
-0.00470714 -0.00459285 -0.00417007 -0.00361758 -0.00300082 -0.00236294 -0.00172254 -0.0010906 -0.000490935 2.77294e-05 0.000366334 0.000265272 -0.000658509 -0.00241752 -0.00343922 -0.00331708 -0.0024865 -0.00124645 0.000184898 0.00150645 0.00235534 0.00251949 0.00207365 0.00122902 0.000168686 -0.000959861 -0.00205024 -0.00302502 -0.00383111 -0.00443539 -0.00482526 -0.00500914 -0.00502272 -0.00492206 -0.00478124 -0.0046613 -0.00460165 -0.00461544 -0.00467782 -0.00470768 
-0.00279901 -0.00259019 -0.00217157 -0.00161444 -0.000970384 -0.000291084 0.000390631 0.00104051 0.00162573 0.00209406 0.00234503 0.00222692 0.00146481 -8.95895e-05 -0.00161613 -0.0021916 -0.00180068 -0.000705598 0.000789564 0.00224743 0.00315288 0.003318 0.00288989 0.00207503 0.00103679 -9.78112e-05 -0.00122235 -0.00224847 -0.00310684 -0.00374892 -0.00415114 -0.00432307 -0.00430782 -0.00417393 -0.0039961 -0.00383611 -0.00372749 -0.00366795 -0.00360543 -0.00332376 
